subj_id,tta_condition,d_condition,loss,alpha,beta,theta,b_0,k,ndt_location,ndt_scale
all,NA,NA,0.11781058926746632,3.3098164473312273,0.6091667216088722,59.74497827371556,0.5019560222514725,1.9558309665267755,1.6044057520240471,0.18604094575363872
all,NA,NA,0.027665116568538012,1.036462145502919,0.09669643597762717,13.373764489985454,1.0907978372209945,0.3539566496590324,1.4116860779443317,0.1261279277068827
all,NA,NA,0.11752811996529144,3.27923240759945,0.6116740736982624,59.97339508453406,0.5063592803581898,1.9854041328391245,1.604018471480466,0.18883116778724246
all,NA,NA,0.11777757388792043,3.247442194774105,0.6116945055159676,59.97684483047661,0.5009534050122872,1.8903661719138716,1.5996372267745942,0.18724198617740007
all,NA,NA,0.09230825671622157,1.9295266120386512,0.6110727268535171,59.60623658350858,0.503394331205952,0.3440707811540772,1.607592150500287,0.1854345909347996
all,NA,NA,0.027359991262616727,0.9853002374214626,0.10101679335426583,13.671645706708503,1.1436264180012574,0.35678865590143805,1.3951041586472823,0.11697366520195279
