subj_id,RT,is_go_decision,tta_condition,d_condition,num_decision
658,1.7633,False,6.5,70,2
658,1.7972,True,5.5,90,1
658,2.2138,False,5.5,70,2
658,2.0281,False,6.5,70,2
658,2.2423,False,5.5,70,2
658,2.1928,False,5.5,90,2
658,1.4353,True,6.5,70,1
658,2.0382,True,6.5,90,1
658,1.5422,True,6.5,90,1
658,1.9743,False,5.5,70,2
658,2.1392,False,5.5,90,2
658,1.8588,True,6.5,90,1
658,1.8764,False,5.5,70,2
658,1.6612,True,6.5,90,1
658,2.3652,False,5.5,90,2
658,2.2984,False,6.5,70,2
658,1.8064,False,5.5,70,2
658,1.6296,True,6.5,90,1
658,1.5698,True,6.5,70,1
658,1.6398,True,5.5,90,1
658,1.7807,True,6.5,90,1
658,1.6604,True,6.5,90,1
658,1.5867,True,6.5,70,1
658,2.1858,False,5.5,90,2
658,2.0803,False,5.5,70,2
658,1.9496,False,5.5,90,2
658,2.0214,False,5.5,70,2
658,1.2447,True,6.5,70,1
658,1.9334,False,5.5,70,2
658,2.3005,False,6.5,70,2
658,1.5301,True,6.5,90,1
658,1.7071,True,5.5,90,1
658,1.6141,True,6.5,90,1
658,1.5275,True,6.5,90,1
658,2.2985,False,6.5,90,2
658,1.5075,True,6.5,70,1
658,1.9883,False,5.5,70,2
658,1.6441,True,5.5,90,1
658,1.6386,True,6.5,70,1
658,2.1775,False,5.5,70,2
658,1.879,False,5.5,70,2
658,1.7526,True,6.5,70,1
658,1.6759,True,6.5,70,1
658,1.5747,True,5.5,90,1
658,1.6454,True,5.5,90,1
658,1.6746,True,6.5,90,1
658,1.8502,False,5.5,70,2
658,2.1559,False,5.5,90,2
658,1.5167,True,6.5,90,1
658,1.9686,False,5.5,70,2
658,1.514,True,6.5,90,1
658,1.5163,True,5.5,90,1
658,2.1059,False,5.5,70,2
658,1.8821,False,5.5,70,2
658,1.5779,True,5.5,90,1
658,1.4881,True,6.5,70,1
658,1.7006,True,6.5,70,1
658,1.4638,True,6.5,90,1
658,1.9177,False,6.5,70,2
658,1.5224,True,5.5,90,1
658,1.8674,False,5.5,70,2
658,1.5609,True,6.5,90,1
658,1.914,False,6.5,70,2
658,1.5922,True,5.5,90,1
666,1.8786,True,6.5,70,1
666,2.2525,False,5.5,70,2
666,2.0129,True,6.5,90,1
666,2.9697,False,5.5,90,2
666,3.083,False,6.5,90,2
666,2.4875,False,5.5,90,2
666,2.0543,False,6.5,70,2
666,2.5189,False,5.5,90,2
666,2.252,True,6.5,90,1
666,2.6369,False,5.5,70,2
666,2.4535,False,6.5,70,2
666,2.7436,False,6.5,90,2
666,3.7071,False,6.5,70,2
666,2.394,False,5.5,70,2
666,2.197,False,5.5,70,2
666,2.4247,False,5.5,90,2
666,2.3504,False,6.5,70,2
666,3.1378,False,5.5,90,2
666,1.8361,True,6.5,90,1
666,2.1992,False,5.5,70,2
666,2.2376,True,6.5,90,1
666,3.0732,False,6.5,90,2
666,1.7367,True,6.5,90,1
666,1.9346,True,5.5,90,1
666,2.1149,False,6.5,70,2
666,2.3254,False,6.5,70,2
666,2.1406,False,5.5,70,2
666,2.1724,False,5.5,90,2
666,2.0047,False,5.5,70,2
666,1.7105,True,5.5,90,1
666,2.1813,False,5.5,70,2
666,2.5388,False,6.5,90,2
666,1.9917,False,5.5,70,2
666,2.5558,False,5.5,90,2
666,2.3223,False,6.5,90,2
666,2.2084,False,6.5,90,2
666,1.9424,False,5.5,70,2
666,2.1636,False,5.5,90,2
666,2.1245,False,5.5,70,2
666,2.6124,False,5.5,90,2
666,2.6559,False,6.5,70,2
666,2.3243,False,6.5,70,2
666,1.9751,True,6.5,90,1
666,2.4173,False,6.5,70,2
666,2.1233,False,6.5,70,2
666,3.9417,False,6.5,90,2
666,2.3919,False,6.5,70,2
666,2.0141,True,6.5,90,1
666,2.0207,False,5.5,70,2
666,2.2992,False,5.5,90,2
666,2.8365,False,6.5,90,2
666,2.1359,False,5.5,90,2
666,1.9462,False,5.5,70,2
666,1.8419,True,6.5,90,1
666,1.8724,False,5.5,70,2
666,2.2136,False,6.5,70,2
666,2.0765,False,6.5,70,2
666,2.2714,False,5.5,90,2
666,1.9993,False,6.5,70,2
666,1.9264,False,5.5,70,2
666,2.4294,False,5.5,90,2
666,1.9514,True,6.5,90,1
666,1.9414,False,6.5,70,2
666,2.1994,False,6.5,70,2
666,1.8847,False,5.5,70,2
666,1.823,True,6.5,90,1
666,1.914,False,6.5,70,2
666,1.8021,False,6.5,70,2
666,2.1992,False,5.5,70,2
666,1.6461,True,5.5,90,1
666,1.6165,True,5.5,90,1
666,2.2533,False,5.5,90,2
666,2.3898,False,5.5,90,2
666,1.9216,False,5.5,70,2
666,1.9431,True,6.5,90,1
666,1.93,False,5.5,70,2
666,2.1408,True,6.5,90,1
666,1.8408,True,6.5,90,1
666,1.9471,False,6.5,70,2
666,2.559,False,5.5,90,2
666,1.9222,True,5.5,90,1
666,1.9082,False,5.5,70,2
666,1.7752,True,5.5,90,1
666,2.007,False,6.5,70,2
666,2.5523,False,5.5,90,2
666,1.8235,True,6.5,90,1
666,2.4526,False,6.5,90,2
666,2.744,False,6.5,90,2
666,1.908,False,5.5,70,2
666,1.8427,False,5.5,70,2
666,1.9809,False,5.5,70,2
666,1.8884,False,6.5,70,2
666,2.0416,False,6.5,70,2
686,2.2042,False,6.5,70,2
686,1.5813,True,6.5,90,1
686,1.8773,False,5.5,70,2
686,2.0075,False,5.5,70,2
686,1.9217,False,5.5,70,2
686,1.2673,True,5.5,90,1
686,1.7902,False,5.5,70,2
686,1.7742,False,6.5,90,2
686,1.5395,True,6.5,70,1
686,1.7583,True,6.5,90,1
686,2.0679,False,6.5,70,2
686,2.4719,False,5.5,90,2
686,2.1168,False,5.5,90,2
686,2.4721,False,6.5,90,2
686,1.9823,False,6.5,70,2
686,1.86449999999999,False,5.5,70,2
686,1.9222,True,6.5,90,1
686,2.0131,False,6.5,70,2
686,1.8299,False,6.5,70,2
686,1.6899,True,5.5,90,1
686,2.0135,False,5.5,90,2
686,1.8537,False,5.5,70,2
686,1.7793,True,5.5,90,1
686,2.3648,False,6.5,90,2
686,1.8212,False,5.5,70,2
686,1.7925,False,6.5,70,2
686,1.7379,False,6.5,70,2
686,2.361,False,6.5,90,2
686,1.7769,False,5.5,70,2
686,2.206,False,6.5,90,2
686,1.4591,True,5.5,90,1
686,1.9443,False,5.5,90,2
686,1.8691,False,6.5,90,2
686,2.2038,False,5.5,90,2
686,2.3834,False,6.5,90,2
686,1.6807,False,6.5,70,2
686,1.878,False,6.5,70,2
686,1.8331,True,6.5,90,1
686,1.7285,False,5.5,70,2
686,1.6516,True,5.5,90,1
686,1.8993,False,5.5,70,2
686,2.1134,False,6.5,70,2
686,1.2389,True,5.5,70,1
686,1.2457,True,6.5,70,1
686,1.4097,True,6.5,90,1
686,1.6291,True,5.5,90,1
686,1.3188,True,5.5,70,1
686,1.842,False,5.5,70,2
686,2.1021,False,5.5,90,2
686,1.9102,False,6.5,70,2
686,1.0757,True,5.5,90,1
686,2.071,False,6.5,70,2
686,1.9156,False,5.5,70,2
686,2.2978,False,6.5,90,2
686,1.5866,True,5.5,70,1
686,1.8934,False,6.5,70,2
686,1.4828,True,5.5,90,1
686,1.6816,True,6.5,90,1
686,1.8768,False,6.5,70,2
686,2.006,False,6.5,90,2
686,1.6504,True,6.5,90,1
686,1.9414,False,5.5,90,2
686,1.8179,False,5.5,70,2
686,1.8725,False,5.5,70,2
686,2.2379,False,5.5,90,2
686,1.9102,False,5.5,70,2
686,1.5904,True,6.5,90,1
686,2.0367,False,5.5,90,2
686,1.6607,True,6.5,90,1
686,1.1198,True,6.5,70,1
686,1.827,False,6.5,70,2
686,2.0671,False,5.5,70,2
686,1.8413,False,6.5,70,2
686,1.6959,True,6.5,90,1
686,1.8413,False,5.5,70,2
686,1.6471,True,6.5,90,1
686,1.964,False,5.5,90,2
686,1.4127,True,5.5,90,1
686,1.8199,False,6.5,70,2
686,1.6911,True,5.5,90,1
686,1.807,False,6.5,70,2
686,1.9069,False,5.5,70,2
686,1.7467,False,6.5,70,2
686,1.7635,False,5.5,70,2
686,2.4758,False,6.5,90,2
686,1.4449,True,6.5,90,1
686,1.575,False,5.5,90,2
686,1.8947,False,5.5,70,2
686,1.7043,False,5.5,70,2
686,1.5004,True,6.5,90,1
686,2.2109,False,5.5,90,2
686,1.5791,True,6.5,90,1
686,1.8376,False,6.5,70,2
686,1.2251,True,5.5,90,1
686,1.8352,False,6.5,70,2
783,1.5242,True,6.5,70,1
783,1.4138,True,5.5,90,1
783,1.4122,False,5.5,70,2
783,2.6264,False,5.5,70,2
783,1.7528,True,6.5,90,1
783,1.4561,True,6.5,70,1
783,1.4884,True,6.5,90,1
783,1.4753,True,5.5,90,1
783,1.7733,True,6.5,90,1
783,1.6041,True,5.5,70,1
783,1.7851,False,6.5,70,2
783,2.4995,False,5.5,90,2
783,1.5314,True,6.5,90,1
783,1.7881,False,5.5,70,2
783,1.7583,False,5.5,90,2
783,1.424,True,6.5,90,1
783,1.6249,False,6.5,70,2
783,1.2724,True,6.5,70,1
783,1.4768,False,5.5,70,2
783,1.806,False,6.5,70,2
783,1.2023,True,6.5,90,1
783,2.0195,False,5.5,70,2
783,1.4648,True,5.5,90,1
783,1.7439,True,5.5,90,1
783,1.3579,True,6.5,90,1
783,1.3391,True,5.5,70,1
783,1.2053,True,5.5,90,1
783,1.154,True,6.5,90,1
783,1.4053,True,6.5,70,1
783,1.1949,True,6.5,70,1
783,1.2507,True,6.5,90,1
783,1.3437,True,5.5,90,1
783,1.3499,True,5.5,90,1
783,1.3003,False,6.5,70,2
783,1.5332,False,6.5,90,2
783,1.6816,False,5.5,70,2
783,1.282,False,5.5,70,2
783,1.5365,False,5.5,70,2
783,1.2174,True,5.5,90,1
783,1.7599,False,5.5,70,2
783,1.3628,True,6.5,90,1
783,1.5821,True,5.5,90,1
783,1.5404,False,6.5,70,2
783,1.4593,True,6.5,90,1
783,1.4819,False,5.5,70,2
783,1.6484,False,6.5,70,2
783,1.3078,True,6.5,90,1
783,1.5271,True,6.5,90,1
783,1.6258,False,6.5,70,2
783,1.2494,True,6.5,70,1
783,1.092,True,6.5,90,1
783,1.3901,False,5.5,70,2
783,1.2716,True,6.5,70,1
783,1.5274,True,5.5,90,1
783,1.4007,True,5.5,90,1
783,1.6036,False,5.5,70,2
783,1.3573,True,6.5,90,1
783,1.2056,False,5.5,70,2
783,1.3894,True,5.5,90,1
783,2.0622,False,5.5,90,2
783,1.5888,True,5.5,70,1
783,1.4031,True,6.5,90,1
783,1.4794,True,5.5,90,1
783,1.6216,False,5.5,70,2
783,1.9614,False,6.5,70,2
783,1.555,True,5.5,90,1
783,2.1486,False,5.5,90,2
783,1.7229,True,6.5,90,1
783,1.7405,True,5.5,90,1
783,1.2176,False,6.5,70,2
783,1.3595,True,6.5,90,1
783,1.5817,False,6.5,70,2
783,1.7181,False,5.5,70,2
783,1.5726,True,6.5,90,1
783,1.6444,True,6.5,70,1
783,1.4499,True,5.5,90,1
783,1.3318,False,5.5,70,2
783,1.4882,True,6.5,90,1
783,1.8195,False,5.5,70,2
783,2.3842,False,6.5,70,2
783,1.5593,True,6.5,90,1
783,1.6866,False,6.5,70,2
783,1.4743,True,5.5,90,1
783,1.6704,True,6.5,90,1
783,1.5093,True,6.5,70,1
783,1.538,True,5.5,90,1
783,1.4742,True,6.5,70,1
783,1.881,False,5.5,70,2
783,1.8986,False,5.5,70,2
842,2.0095,True,5.5,70,1
842,1.04889999999997,True,5.5,70,1
842,2.2001,True,6.5,70,1
842,1.0277,True,5.5,90,1
842,2.0575,True,6.5,90,1
842,1.6499,True,6.5,70,1
842,1.9851,True,6.5,90,1
842,2.3931,True,5.5,90,1
842,2.9088,False,5.5,70,2
842,2.2472,True,6.5,90,1
842,2.5169,False,6.5,70,2
842,1.9678,True,6.5,70,1
842,1.8171,True,5.5,90,1
842,1.6323,True,6.5,90,1
842,1.6333,True,5.5,90,1
842,1.8857,True,6.5,90,1
842,2.4441,False,5.5,70,2
842,2.4564,False,5.5,90,2
842,1.6312,True,6.5,90,1
842,1.5168,True,6.5,90,1
842,1.7368,True,5.5,70,1
842,1.6582,True,5.5,90,1
842,2.2908,True,5.5,70,1
842,2.9143,False,5.5,70,2
842,1.924,True,6.5,90,1
842,2.6874,False,5.5,90,2
842,1.9024,True,6.5,90,1
842,2.3631,False,5.5,70,2
842,1.5343,True,5.5,70,1
842,1.738,True,6.5,70,1
842,1.6541,True,5.5,90,1
842,1.7815,True,6.5,90,1
842,1.6927,True,5.5,90,1
842,1.9624,False,5.5,70,2
842,3.1551,False,6.5,70,2
842,2.9201,False,6.5,90,2
842,1.975,True,5.5,90,1
842,1.7403,True,6.5,90,1
842,1.71,True,6.5,70,1
842,2.3546,True,5.5,90,1
842,1.8058,True,6.5,90,1
842,2.1264,False,6.5,90,2
842,1.3428,True,5.5,70,1
842,2.7568,False,6.5,70,2
842,1.3927,True,6.5,70,1
842,3.2111,False,5.5,70,2
842,3.3338,False,5.5,70,2
842,1.4906,True,6.5,90,1
842,2.7835,False,6.5,70,2
842,1.4233,True,5.5,90,1
842,2.0506,True,6.5,90,1
842,1.4203,True,6.5,70,1
842,1.4327,True,5.5,90,1
842,1.301,True,6.5,90,1
842,1.9183,False,6.5,70,2
842,1.6047,True,5.5,90,1
842,1.2448,True,6.5,70,1
842,1.2716,True,5.5,70,1
842,1.2788,True,5.5,70,1
842,1.3554,True,6.5,70,1
842,2.0177,False,5.5,70,2
842,1.3475,True,6.5,90,1
842,2.7662,False,6.5,70,2
842,1.3136,True,6.5,90,1
842,1.6619,True,5.5,90,1
842,2.245,False,6.5,70,2
842,1.2441,True,5.5,90,1
842,1.0941,True,5.5,90,1
842,2.2812,False,6.5,70,2
842,2.3075,False,5.5,70,2
842,3.74,False,5.5,90,2
842,1.7979,True,6.5,90,1
906,2.15470000000001,False,5.5,70,2
906,2.217,False,5.5,70,2
906,2.2424,False,6.5,70,2
906,2.2797,False,6.5,70,2
906,3.1401,False,6.5,90,2
906,1.953,False,6.5,70,2
906,1.4939,True,5.5,90,1
906,1.5359,True,5.5,90,1
906,1.2207,True,5.5,70,1
906,1.4561,True,6.5,90,1
906,1.7599,False,5.5,70,2
906,1.886,True,6.5,90,1
906,1.7499,False,6.5,70,2
906,1.6563,True,6.5,90,1
906,1.5056,True,5.5,90,1
906,2.0776,False,6.5,70,2
906,1.8501,False,5.5,70,2
906,1.4465,True,6.5,70,1
906,1.8402,True,6.5,90,1
906,1.78,False,5.5,70,2
906,1.6226,True,6.5,90,1
906,1.5633,True,5.5,90,1
906,1.4729,True,6.5,90,1
906,2.2228,False,5.5,90,2
906,1.552,True,5.5,70,1
906,1.8269,True,5.5,90,1
906,1.7061,False,5.5,70,2
906,1.9174,True,6.5,90,1
906,2.3041,False,6.5,70,2
906,1.8179,False,6.5,70,2
906,1.9061,True,5.5,90,1
906,2.0843,False,5.5,90,2
906,2.4038,False,5.5,90,2
906,2.346,False,5.5,90,2
906,2.3743,True,6.5,90,1
906,2.3451,False,6.5,70,2
906,2.15,False,5.5,70,2
906,1.7391,True,6.5,70,1
906,1.9408,True,6.5,90,1
906,2.1082,False,6.5,70,2
906,2.2969,False,5.5,70,2
906,2.0898,True,6.5,90,1
906,1.94,False,5.5,70,2
906,1.7401,True,5.5,90,1
906,1.8061,False,5.5,70,2
906,2.2842,True,6.5,70,1
906,1.9873,True,6.5,90,1
906,1.9709,True,5.5,90,1
906,1.9639,False,5.5,70,2
906,1.7215,True,6.5,70,1
906,1.8565,True,6.5,90,1
906,1.9122,True,6.5,70,1
906,1.9523,False,5.5,70,2
906,2.2491,True,6.5,90,1
906,2.2725,False,6.5,70,2
906,2.1725,True,6.5,90,1
906,2.2924,False,5.5,70,2
906,2.1537,True,6.5,90,1
906,2.2378,False,5.5,90,2
906,2.1658,True,6.5,70,1
906,2.2153,False,5.5,70,2
906,1.9817,True,6.5,70,1
906,2.2493,False,5.5,90,2
906,2.1568,False,5.5,70,2
906,2.3149,False,5.5,90,2
906,2.2639,True,6.5,90,1
906,2.4136,False,5.5,70,2
906,2.0478,True,6.5,90,1
906,2.0616,False,6.5,70,2
906,1.9145,False,5.5,70,2
906,2.1645,False,5.5,90,2
906,2.0106,False,6.5,70,2
906,2.8992,False,6.5,70,2
906,2.6386,False,5.5,90,2
906,2.4991,True,6.5,90,1
906,2.135,False,5.5,70,2
906,2.3066,True,6.5,90,1
906,1.877,True,6.5,70,1
906,2.1424,True,6.5,90,1
906,2.2228,False,6.5,90,2
906,2.1264,False,5.5,70,2
906,2.1059,False,5.5,70,2
906,1.8384,True,6.5,90,1
906,1.8686,True,6.5,70,1
906,2.0817,False,5.5,90,2
906,2.2122,False,5.5,90,2
906,2.4392,True,6.5,90,1
906,2.4598,False,5.5,90,2
906,1.9805,False,5.5,70,2
906,2.1672,True,6.5,70,1
906,1.9925,True,5.5,90,1
906,1.841,False,5.5,70,2
943,3.1965,False,6.5,70,2
943,3.173,False,5.5,70,2
943,3.1886,False,6.5,70,2
943,3.6778,False,6.5,90,2
943,3.2499,False,6.5,70,2
943,2.8141,False,5.5,70,2
943,3.9594,False,6.5,90,2
943,3.0689,False,5.5,70,2
943,2.7748,False,5.5,70,2
943,2.889,False,5.5,90,2
943,3.4346,False,6.5,90,2
943,2.8531,False,6.5,90,2
943,2.9754,False,5.5,90,2
943,2.9422,False,5.5,90,2
943,2.4041,False,6.5,70,2
943,3.2308,False,6.5,90,2
943,2.569,False,5.5,70,2
943,2.9242,False,6.5,90,2
943,2.5947,False,6.5,70,2
943,2.424,False,5.5,70,2
943,2.9392,False,6.5,70,2
943,3.0291,False,6.5,70,2
943,3.637,False,6.5,90,2
943,2.903,False,5.5,70,2
943,3.0122,False,5.5,90,2
943,2.9422,False,5.5,90,2
943,2.6784,False,5.5,70,2
943,2.884,False,6.5,90,2
943,2.9957,False,5.5,70,2
943,2.6758,False,6.5,70,2
943,3.1234,False,5.5,90,2
943,3.6894,False,5.5,90,2
943,3.257,False,6.5,70,2
943,3.8072,False,5.5,70,2
943,3.5208,False,5.5,90,2
943,3.918,False,6.5,90,2
943,3.4072,False,5.5,70,2
943,2.7252,False,6.5,70,2
943,3.2512,False,5.5,70,2
943,3.7961,False,5.5,90,2
943,2.457,False,5.5,70,2
943,2.7495,False,6.5,70,2
943,3.62389999999999,False,6.5,90,2
943,2.315,False,5.5,70,2
943,2.748,False,5.5,70,2
943,3.0795,False,5.5,70,2
943,2.9438,False,6.5,70,2
943,2.2576,False,6.5,90,2
943,2.9931,False,6.5,70,2
943,3.2073,False,5.5,90,2
956,2.151,False,5.5,90,2
956,1.3351,True,5.5,70,1
956,2.4231,True,6.5,90,1
956,1.8599,True,6.5,90,1
956,2.2562,False,6.5,70,2
956,2.6309,False,6.5,70,2
956,1.464,True,5.5,70,1
956,1.1592,True,5.5,90,1
956,1.0411,True,5.5,90,1
956,1.1891,True,5.5,70,1
956,1.82,True,6.5,90,1
956,1.3107,True,5.5,90,1
956,1.0522,True,6.5,70,1
956,1.0898,True,5.5,70,1
956,1.0657,True,6.5,90,1
956,1.002,True,5.5,70,1
956,1.7842,True,6.5,70,1
956,1.609,True,6.5,70,1
956,1.0528,True,6.5,70,1
956,1.8877,True,6.5,90,1
956,1.1771,True,6.5,90,1
956,1.1005,True,5.5,70,1
956,1.201,True,6.5,90,1
956,1.4547,True,5.5,90,1
956,1.3339,True,5.5,90,1
956,1.5869,True,5.5,90,1
956,1.1661,True,5.5,90,1
956,1.072,True,5.5,70,1
956,1.806,True,6.5,90,1
956,2.1618,False,6.5,70,2
956,1.783,False,5.5,70,2
956,1.454,True,6.5,90,1
956,1.4701,True,6.5,90,1
956,1.7421,True,5.5,90,1
956,1.3937,True,6.5,70,1
956,1.7914,False,5.5,70,2
956,1.34,True,5.5,90,1
956,1.748,True,6.5,90,1
956,1.8002,False,6.5,70,2
956,1.8682,False,5.5,70,2
956,1.1135,True,5.5,90,1
956,1.2662,True,6.5,90,1
956,1.211,True,6.5,70,1
956,1.1418,True,5.5,70,1
956,1.1524,True,5.5,70,1
956,1.3807,True,5.5,90,1
956,1.3998,True,5.5,70,1
956,1.2455,True,6.5,70,1
956,1.5388,True,6.5,90,1
956,1.4392,True,6.5,70,1
956,1.5783,True,5.5,70,1
956,1.4691,True,5.5,90,1
956,2.0595,False,6.5,70,2
956,1.6986,True,5.5,90,1
956,1.596,True,6.5,90,1
956,1.4377,True,6.5,90,1
956,1.7416,False,5.5,70,2
956,1.1888,True,5.5,90,1
956,1.4374,True,5.5,70,1
956,1.4948,True,6.5,90,1
956,1.6062,True,5.5,90,1
956,1.6667,True,6.5,90,1
956,1.6781,True,6.5,90,1
956,1.5085,True,6.5,70,1
956,1.8195,True,5.5,90,1
956,1.521,True,5.5,90,1
956,1.5257,True,6.5,90,1
956,1.723,False,5.5,70,2
956,2.5536,False,6.5,70,2
956,1.479,True,5.5,70,1
956,1.201,True,6.5,70,1
956,1.5757,True,6.5,70,1
956,1.3901,True,6.5,70,1
956,1.1797,True,5.5,70,1
956,1.3371,True,5.5,90,1
956,1.9586,False,5.5,70,2
956,1.2747,True,5.5,70,1
956,1.4059,True,6.5,90,1
956,1.4842,True,5.5,90,1
956,1.3535,True,6.5,70,1
956,1.1968,True,5.5,70,1
956,1.3965,True,6.5,90,1
956,1.4048,True,6.5,90,1
956,1.6723,False,6.5,70,2
956,1.2198,True,5.5,90,1
956,1.6285,True,5.5,90,1
956,1.5143,True,6.5,90,1
956,1.6604,True,6.5,70,1
